 **************************************************************************************
 ************		        DDFS3D_tri_part1		             **********
 ************	             Algorithm developed by                          **********
 ************	   Kuriyama et al.(1993 & 1995), Tang et al. (2019)          **********
 ************			and Wong and Cui (2021)		             **********
 ************	      Codes developed by Wong and Cui (2021)	             **********
 ************ incorporating the contribution of Kuriyama et al.(1993 & 1995) **********
 ************	          DDFS3D (version 1.0), 31-5-2021		     **********
 **************************************************************************************
 Title: Flawed Brazilian disk(section S3-3 of the companion paper)to verify the triangular element                                
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3576
 Number of nodes   :      1794
 Times of iteration:        79
 Computing time    :    258.79 s
 Coordinates of center of gravity and DD/FS of each element:
 No.	     Gx            Gy            Gz           Dx/Px         Dy/Py         Dz/Pz
  199    2.8654E+01   -4.0931E+01    4.6296E+01    4.3875E-01   -4.0154E+00    1.2396E-01
  200    2.9743E+01   -4.0147E+01    4.8148E+01   -5.8557E-01    3.4947E+00    9.0826E-01
  201    2.8654E+01   -4.0931E+01    4.0741E+01    3.4832E-02   -4.6588E+00    3.0430E-01
  202    2.9743E+01   -4.0147E+01    4.2593E+01   -1.9328E-01    4.2187E+00    7.7218E-01
  203    2.8654E+01   -4.0931E+01    3.5185E+01   -1.1491E-01   -4.9447E+00    5.8726E-01
  204    2.9743E+01   -4.0147E+01    3.7037E+01    3.2667E-02    4.5990E+00    9.7339E-01
  205    2.8654E+01   -4.0931E+01    2.9630E+01   -6.5189E-02   -5.0403E+00    7.8665E-01
  206    2.9743E+01   -4.0147E+01    3.1481E+01    6.0163E-02    4.7481E+00    1.1699E+00
  207    2.8654E+01   -4.0931E+01    2.4074E+01    8.0659E-02   -5.0614E+00    8.3866E-01
  208    2.9743E+01   -4.0147E+01    2.5926E+01   -3.0749E-02    4.7925E+00    1.2595E+00
  209    2.8654E+01   -4.0931E+01    1.8519E+01    2.1426E-01   -5.0368E+00    7.2940E-01
  210    2.9743E+01   -4.0147E+01    2.0370E+01   -1.4351E-01    4.7835E+00    1.2128E+00
  211    2.8654E+01   -4.0931E+01    1.2963E+01    2.2689E-01   -4.9114E+00    4.7801E-01
  212    2.9743E+01   -4.0147E+01    1.4815E+01   -1.8104E-01    4.6969E+00    1.0380E+00
  213    2.8654E+01   -4.0931E+01    7.4074E+00    2.6316E-02   -4.5405E+00    1.6321E-01
  214    2.9743E+01   -4.0147E+01    9.2593E+00   -5.5840E-02    4.4307E+00    7.9319E-01
  215    2.8654E+01   -4.0931E+01    1.8519E+00   -3.8560E-01   -3.7942E+00   -4.6553E-02
  216    2.9743E+01   -4.0147E+01    3.7037E+00    2.4328E-01    3.8396E+00    6.4945E-01
  217    3.1855E+01   -3.8493E+01    4.6296E+01    5.4197E-01   -3.2626E+00    1.4114E+00
  218    3.2877E+01   -3.7623E+01    4.8148E+01   -5.9225E-01    2.8057E+00    2.3984E+00
  219    3.1855E+01   -3.8493E+01    4.0741E+01    2.1870E-01   -3.8399E+00    1.1529E+00
  220    3.2877E+01   -3.7623E+01    4.2593E+01   -3.4917E-01    3.4502E+00    1.6560E+00
  221    3.1855E+01   -3.8493E+01    3.5185E+01    4.1163E-02   -4.1375E+00    1.2135E+00
  222    3.2877E+01   -3.7623E+01    3.7037E+01   -1.2011E-01    3.8225E+00    1.6046E+00
  223    3.1855E+01   -3.8493E+01    2.9630E+01    1.3575E-02   -4.2586E+00    1.3021E+00
  224    3.2877E+01   -3.7623E+01    3.1481E+01   -3.5655E-02    3.9925E+00    1.6681E+00
  225    3.1855E+01   -3.8493E+01    2.4074E+01    6.3927E-02   -4.2879E+00    1.3271E+00
  226    3.2877E+01   -3.7623E+01    2.5926E+01   -4.5145E-02    4.0498E+00    1.7078E+00
  227    3.1855E+01   -3.8493E+01    1.8519E+01    1.0376E-01   -4.2475E+00    1.2680E+00
  228    3.2877E+01   -3.7623E+01    2.0370E+01   -7.2610E-02    4.0333E+00    1.6832E+00
  229    3.1855E+01   -3.8493E+01    1.2963E+01    4.6813E-02   -4.0938E+00    1.1578E+00
  230    3.2877E+01   -3.7623E+01    1.4815E+01   -3.9659E-02    3.9236E+00    1.6082E+00
  231    3.1855E+01   -3.8493E+01    7.4074E+00   -1.6387E-01   -3.7226E+00    1.1160E+00
  232    3.2877E+01   -3.7623E+01    9.2593E+00    1.1433E-01    3.6444E+00    1.5675E+00
  233    3.1855E+01   -3.8493E+01    1.8519E+00   -4.1787E-01   -3.0616E+00    1.5650E+00
  234    3.2877E+01   -3.7623E+01    3.7037E+00    3.5255E-01    3.0979E+00    1.8373E+00
  235    3.4849E+01   -3.5804E+01    4.6296E+01    6.0118E-01   -2.6786E+00    2.5285E+00
  236    3.5798E+01   -3.4855E+01    4.8148E+01   -5.7525E-01    2.2655E+00    3.6865E+00
  237    3.4849E+01   -3.5804E+01    4.0741E+01    3.4434E-01   -3.1878E+00    1.9226E+00
  238    3.5798E+01   -3.4855E+01    4.2593E+01   -4.5343E-01    2.8358E+00    2.4494E+00
  239    3.4849E+01   -3.5804E+01    3.5185E+01    1.5329E-01   -3.4789E+00    1.8079E+00
  240    3.5798E+01   -3.4855E+01    3.7037E+01   -2.2777E-01    3.1865E+00    2.1985E+00
  241    3.4849E+01   -3.5804E+01    2.9630E+01    7.1456E-02   -3.6119E+00    1.8064E+00
  242    3.5798E+01   -3.4855E+01    3.1481E+01   -1.0523E-01    3.3629E+00    2.1547E+00
  243    3.4849E+01   -3.5804E+01    2.4074E+01    4.9864E-02   -3.6456E+00    1.8090E+00
  244    3.5798E+01   -3.4855E+01    2.5926E+01   -5.4638E-02    3.4267E+00    2.1534E+00
  245    3.4849E+01   -3.5804E+01    1.8519E+01    1.9915E-02   -3.5958E+00    1.7919E+00
  246    3.5798E+01   -3.4855E+01    2.0370E+01   -1.8309E-02    3.4057E+00    2.1473E+00
  247    3.4849E+01   -3.5804E+01    1.2963E+01   -8.3819E-02   -3.4300E+00    1.7960E+00
  248    3.5798E+01   -3.4855E+01    1.4815E+01    6.4250E-02    3.2850E+00    2.1542E+00
  249    3.4849E+01   -3.5804E+01    7.4074E+00   -2.9492E-01   -3.0758E+00    1.9692E+00
  250    3.5798E+01   -3.4855E+01    9.2593E+00    2.3374E-01    3.0097E+00    2.2764E+00
  251    3.4849E+01   -3.5804E+01    1.8519E+00   -4.2090E-01   -2.4942E+00    2.9521E+00
  252    3.5798E+01   -3.4855E+01    3.7037E+00    4.2086E-01    2.5124E+00    2.8783E+00
  253    3.7617E+01   -3.2884E+01    4.6296E+01    6.3007E-01   -2.2154E+00    3.5061E+00
  254    3.8487E+01   -3.1862E+01    4.8148E+01   -5.4221E-01    1.8331E+00    4.8087E+00
  255    3.7617E+01   -3.2884E+01    4.0741E+01    4.2743E-01   -2.6576E+00    2.6195E+00
  256    3.8487E+01   -3.1862E+01    4.2593E+01   -5.2073E-01    2.3346E+00    3.1609E+00
  257    3.7617E+01   -3.2884E+01    3.5185E+01    2.3085E-01   -2.9300E+00    2.3660E+00
  258    3.8487E+01   -3.1862E+01    3.7037E+01   -3.0107E-01    2.6552E+00    2.7508E+00
  259    3.7617E+01   -3.2884E+01    2.9630E+01    1.1186E-01   -3.0645E+00    2.2923E+00
  260    3.8487E+01   -3.1862E+01    3.1481E+01   -1.5354E-01    2.8276E+00    2.6213E+00
  261    3.7617E+01   -3.2884E+01    2.4074E+01    3.8035E-02   -3.0996E+00    2.2769E+00
  262    3.8487E+01   -3.1862E+01    2.5926E+01   -5.9991E-02    2.8927E+00    2.5869E+00
  263    3.7617E+01   -3.2884E+01    1.8519E+01   -4.2102E-02   -3.0459E+00    2.2943E+00
  264    3.8487E+01   -3.1862E+01    2.0370E+01    2.2453E-02    2.8697E+00    2.5962E+00
  265    3.7617E+01   -3.2884E+01    1.2963E+01   -1.7679E-01   -2.8802E+00    2.3902E+00
  266    3.8487E+01   -3.1862E+01    1.4815E+01    1.3917E-01    2.7473E+00    2.6695E+00
  267    3.7617E+01   -3.2884E+01    7.4074E+00   -3.8420E-01   -2.5533E+00    2.7348E+00
  268    3.8487E+01   -3.1862E+01    9.2593E+00    3.1648E-01    2.4869E+00    2.9223E+00
  269    3.7617E+01   -3.2884E+01    1.8519E+00   -4.0520E-01   -2.0449E+00    4.1605E+00
  270    3.8487E+01   -3.1862E+01    3.7037E+00    4.6115E-01    2.0399E+00    3.7961E+00
  271    4.0141E+01   -2.9750E+01    4.6296E+01    6.3806E-01   -1.8402E+00    4.3637E+00
  272    4.0926E+01   -2.8661E+01    4.8148E+01   -4.9874E-01    1.4802E+00    5.7877E+00
  273    4.0141E+01   -2.9750E+01    4.0741E+01    4.7978E-01   -2.2180E+00    3.2472E+00
  274    4.0926E+01   -2.8661E+01    4.2593E+01   -5.6181E-01    1.9177E+00    3.7958E+00
  275    4.0141E+01   -2.9750E+01    3.5185E+01    2.8208E-01   -2.4643E+00    2.8837E+00
  276    4.0926E+01   -2.8661E+01    3.7037E+01   -3.4881E-01    2.2035E+00    3.2580E+00
  277    4.0141E+01   -2.9750E+01    2.9630E+01    1.3838E-01   -2.5926E+00    2.7527E+00
  278    4.0926E+01   -2.8661E+01    3.1481E+01   -1.8533E-01    2.3644E+00    3.0603E+00
  279    4.0141E+01   -2.9750E+01    2.4074E+01    2.7938E-02   -2.6268E+00    2.7232E+00
  280    4.0926E+01   -2.8661E+01    2.5926E+01   -6.2005E-02    2.4271E+00    2.9996E+00
  281    4.0141E+01   -2.9750E+01    1.8519E+01   -8.7143E-02   -2.5734E+00    2.7683E+00
  282    4.0926E+01   -2.8661E+01    2.0370E+01    5.2722E-02    2.4040E+00    3.0215E+00
  283    4.0141E+01   -2.9750E+01    1.2963E+01   -2.4184E-01   -2.4163E+00    2.9375E+00
  284    4.0926E+01   -2.8661E+01    1.4815E+01    1.9239E-01    2.2867E+00    3.1483E+00
  285    4.0141E+01   -2.9750E+01    7.4074E+00   -4.4410E-01   -2.1229E+00    3.4200E+00
  286    4.0926E+01   -2.8661E+01    9.2593E+00    3.7314E-01    2.0485E+00    3.5062E+00
  287    4.0141E+01   -2.9750E+01    1.8519E+00   -3.7740E-01   -1.6808E+00    5.2175E+00
  288    4.0926E+01   -2.8661E+01    3.7037E+00    4.8252E-01    1.6513E+00    4.6047E+00
  289    4.2405E+01   -2.6424E+01    4.6296E+01    6.3246E-01   -1.5300E+00    5.1133E+00
  290    4.3100E+01   -2.5275E+01    4.8148E+01   -4.5062E-01    1.1870E+00    6.6376E+00
  291    4.2405E+01   -2.6424E+01    4.0741E+01    5.1035E-01   -1.8463E+00    3.8074E+00
  292    4.3100E+01   -2.5275E+01    4.2593E+01   -5.8476E-01    1.5640E+00    4.3569E+00
  293    4.2405E+01   -2.6424E+01    3.5185E+01    3.1384E-01   -2.0620E+00    3.3565E+00
  294    4.3100E+01   -2.5275E+01    3.7037E+01   -3.7799E-01    1.8124E+00    3.7161E+00
  295    4.2405E+01   -2.6424E+01    2.9630E+01    1.5430E-01   -2.1790E+00    3.1806E+00
  296    4.3100E+01   -2.5275E+01    3.1481E+01   -2.0469E-01    1.9571E+00    3.4647E+00
  297    4.2405E+01   -2.6424E+01    2.4074E+01    1.9096E-02   -2.2107E+00    3.1401E+00
  298    4.3100E+01   -2.5275E+01    2.5926E+01   -6.1403E-02    2.0148E+00    3.3834E+00
  299    4.2405E+01   -2.6424E+01    1.8519E+01   -1.1949E-01   -2.1606E+00    3.2075E+00
  300    4.3100E+01   -2.5275E+01    2.0370E+01    7.5185E-02    1.9929E+00    3.4156E+00
  301    4.2405E+01   -2.6424E+01    1.2963E+01   -2.8674E-01   -2.0179E+00    3.4350E+00
  302    4.3100E+01   -2.5275E+01    1.4815E+01    2.2985E-01    1.8855E+00    3.5851E+00
  303    4.2405E+01   -2.6424E+01    7.4074E+00   -4.8391E-01   -1.7613E+00    4.0288E+00
  304    4.3100E+01   -2.5275E+01    9.2593E+00    4.1178E-01    1.6738E+00    4.0276E+00
  305    4.2405E+01   -2.6424E+01    1.8519E+00   -3.4415E-01   -1.3824E+00    6.1398E+00
  306    4.3100E+01   -2.5275E+01    3.7037E+00    4.9305E-01    1.3264E+00    5.3134E+00
  307    4.4394E+01   -2.2925E+01    4.6296E+01    6.1900E-01   -1.2677E+00    5.7622E+00
  308    4.4994E+01   -2.1725E+01    4.8148E+01   -4.0292E-01    9.3921E-01    7.3672E+00
  309    4.4394E+01   -2.2925E+01    4.0741E+01    5.2592E-01   -1.5251E+00    4.3004E+00
  310    4.4994E+01   -2.1725E+01    4.2593E+01   -5.9557E-01    1.2575E+00    4.8449E+00
  311    4.4394E+01   -2.2925E+01    3.5185E+01    3.3157E-01   -1.7081E+00    3.7804E+00
  312    4.4994E+01   -2.1725E+01    3.7037E+01   -3.9402E-01    1.4675E+00    4.1216E+00
  313    4.4394E+01   -2.2925E+01    2.9630E+01    1.6236E-01   -1.8104E+00    3.5697E+00
  314    4.4994E+01   -2.1725E+01    3.1481E+01   -2.1497E-01    1.5930E+00    3.8281E+00
  315    4.4394E+01   -2.2925E+01    2.4074E+01    1.1104E-02   -1.8387E+00    3.5209E+00
  316    4.4994E+01   -2.1725E+01    2.5926E+01   -5.8799E-02    1.6439E+00    3.7310E+00
  317    4.4394E+01   -2.2925E+01    1.8519E+01   -1.4268E-01   -1.7940E+00    3.6059E+00
  318    4.4994E+01   -2.1725E+01    2.0370E+01    9.2062E-02    1.6244E+00    3.7715E+00
  319    4.4394E+01   -2.2925E+01    1.2963E+01   -3.1752E-01   -1.6692E+00    3.8794E+00
  320    4.4994E+01   -2.1725E+01    1.4815E+01    2.5622E-01    1.5299E+00    3.9748E+00
  321    4.4394E+01   -2.2925E+01    7.4074E+00   -5.1064E-01   -1.4510E+00    4.5633E+00
  322    4.4994E+01   -2.1725E+01    9.2593E+00    4.3837E-01    1.3473E+00    4.4853E+00
  323    4.4394E+01   -2.2925E+01    1.8519E+00   -3.1262E-01   -1.1335E+00    6.9399E+00
  324    4.4994E+01   -2.1725E+01    3.7037E+00    4.9867E-01    1.0488E+00    5.9274E+00
  325    4.6095E+01   -1.9279E+01    4.6296E+01    6.0227E-01   -1.0400E+00    6.3140E+00
  326    4.6596E+01   -1.8034E+01    4.8148E+01   -3.6112E-01    7.2505E-01    7.9819E+00
  327    4.6095E+01   -1.9279E+01    4.0741E+01    5.3145E-01   -1.2409E+00    4.7253E+00
  328    4.6596E+01   -1.8034E+01    4.2593E+01   -5.9853E-01    9.8558E-01    5.2593E+00
  329    4.6095E+01   -1.9279E+01    3.5185E+01    3.3947E-01   -1.3903E+00    4.1514E+00
  330    4.6596E+01   -1.8034E+01    3.7037E+01   -4.0097E-01    1.1572E+00    4.4707E+00
  331    4.6095E+01   -1.9279E+01    2.9630E+01    1.6477E-01   -1.4762E+00    3.9141E+00
  332    4.6596E+01   -1.8034E+01    3.1481E+01   -2.1879E-01    1.2618E+00    4.1448E+00
  333    4.6095E+01   -1.9279E+01    2.4074E+01    3.6414E-03   -1.5003E+00    3.8593E+00
  334    4.6596E+01   -1.8034E+01    2.5926E+01   -5.4693E-02    1.3049E+00    4.0357E+00
  335    4.6095E+01   -1.9279E+01    1.8519E+01   -1.5949E-01   -1.4623E+00    3.9580E+00
  336    4.6596E+01   -1.8034E+01    2.0370E+01    1.0510E-01    1.2884E+00    4.0829E+00
  337    4.6095E+01   -1.9279E+01    1.2963E+01   -3.3873E-01   -1.3577E+00    4.2675E+00
  338    4.6596E+01   -1.8034E+01    1.4815E+01    2.7507E-01    1.2087E+00    4.3128E+00
  339    4.6095E+01   -1.9279E+01    7.4074E+00   -5.2905E-01   -1.1780E+00    5.0237E+00
  340    4.6596E+01   -1.8034E+01    9.2593E+00    4.5714E-01    1.0564E+00    4.8774E+00
  341    4.6095E+01   -1.9279E+01    1.8519E+00   -2.8608E-01   -9.1928E-01    7.6242E+00
  342    4.6596E+01   -1.8034E+01    3.7037E+00    5.0217E-01    8.0530E-01    6.4486E+00
  343    4.7497E+01   -1.5507E+01    4.6296E+01    5.8488E-01   -8.3501E-01    6.7709E+00
  344    4.7896E+01   -1.4225E+01    4.8148E+01   -3.2414E-01    5.3197E-01    8.4819E+00
  345    4.7497E+01   -1.5507E+01    4.0741E+01    5.3048E-01   -9.8279E-01    5.0808E+00
  346    4.7896E+01   -1.4225E+01    4.2593E+01   -5.9644E-01    7.3787E-01    5.5988E+00
  347    4.7497E+01   -1.5507E+01    3.5185E+01    3.4070E-01   -1.0986E+00    4.4655E+00
  348    4.7896E+01   -1.4225E+01    3.7037E+01   -4.0184E-01    8.7173E-01    4.7597E+00
  349    4.7497E+01   -1.5507E+01    2.9630E+01    1.6323E-01   -1.1671E+00    4.2086E+00
  350    4.7896E+01   -1.4225E+01    3.1481E+01   -2.1817E-01    9.5466E-01    4.4095E+00
  351    4.7497E+01   -1.5507E+01    2.4074E+01   -3.5322E-03   -1.1867E+00    4.1495E+00
  352    4.7896E+01   -1.4225E+01    2.5926E+01   -4.9479E-02    9.8942E-01    4.2918E+00
  353    4.7497E+01   -1.5507E+01    1.8519E+01   -1.7205E-01   -1.1564E+00    4.2588E+00
  354    4.7896E+01   -1.4225E+01    2.0370E+01    1.1563E-01    9.7642E-01    4.3443E+00
  355    4.7497E+01   -1.5507E+01    1.2963E+01   -3.5369E-01   -1.0731E+00    4.5960E+00
  356    4.7896E+01   -1.4225E+01    1.4815E+01    2.8902E-01    9.1282E-01    4.5946E+00
  357    4.7497E+01   -1.5507E+01    7.4074E+00   -5.4228E-01   -9.3152E-01    5.4092E+00
  358    4.7896E+01   -1.4225E+01    9.2593E+00    4.7102E-01    7.9118E-01    5.2014E+00
  359    4.7497E+01   -1.5507E+01    1.8519E+00   -2.6457E-01   -7.2876E-01    8.1937E+00
  360    4.7896E+01   -1.4225E+01    3.7037E+00    5.0507E-01    5.8592E-01    6.8767E+00
  361    4.8590E+01   -1.1634E+01    4.6296E+01    5.6666E-01   -6.4367E-01    7.1318E+00
  362    4.8885E+01   -1.0325E+01    4.8148E+01   -2.8881E-01    3.5217E-01    8.8633E+00
  363    4.8590E+01   -1.1634E+01    4.0741E+01    5.2536E-01   -7.4179E-01    5.3646E+00
  364    4.8885E+01   -1.0325E+01    4.2593E+01   -5.9102E-01    5.0629E-01    5.8611E+00
  365    4.8590E+01   -1.1634E+01    3.5185E+01    3.3756E-01   -8.2468E-01    4.7193E+00
  366    4.8885E+01   -1.0325E+01    3.7037E+01   -3.9881E-01    6.0324E-01    4.9849E+00
  367    4.8590E+01   -1.1634E+01    2.9630E+01    1.5904E-01   -8.7531E-01    4.4484E+00
  368    4.8885E+01   -1.0325E+01    3.1481E+01   -2.1460E-01    6.6419E-01    4.6176E+00
  369    4.8590E+01   -1.1634E+01    2.4074E+01   -1.0579E-02   -8.9042E-01    4.3866E+00
  370    4.8885E+01   -1.0325E+01    2.5926E+01   -4.3471E-02    6.9032E-01    4.4940E+00
  371    4.8590E+01   -1.1634E+01    1.8519E+01   -1.8191E-01   -8.6827E-01    4.5038E+00
  372    4.8885E+01   -1.0325E+01    2.0370E+01    1.2459E-01    6.8118E-01    4.5506E+00
  373    4.8590E+01   -1.1634E+01    1.2963E+01   -3.6476E-01   -8.0680E-01    4.8615E+00
  374    4.8885E+01   -1.0325E+01    1.4815E+01    2.9995E-01    6.3432E-01    4.8159E+00
  375    4.8590E+01   -1.1634E+01    7.4074E+00   -5.5244E-01   -7.0259E-01    5.7184E+00
  376    4.8885E+01   -1.0325E+01    9.2593E+00    4.8209E-01    5.4352E-01    5.4546E+00
  377    4.8590E+01   -1.1634E+01    1.8519E+00   -2.4783E-01   -5.5310E-01    8.6474E+00
  378    4.8885E+01   -1.0325E+01    3.7037E+00    5.0801E-01    3.8301E-01    7.2098E+00
  379    4.9369E+01   -7.6866E+00    4.6296E+01    5.4853E-01   -4.6055E-01    7.3944E+00
  380    4.9558E+01   -6.3576E+00    4.8148E+01   -2.5964E-01    1.8302E-01    9.1256E+00
  381    4.9369E+01   -7.6866E+00    4.0741E+01    5.1779E-01   -5.1054E-01    5.5744E+00
  382    4.9558E+01   -6.3576E+00    4.2593E+01   -5.8379E-01    2.8430E-01    6.0437E+00
  383    4.9369E+01   -7.6866E+00    3.5185E+01    3.3170E-01   -5.6118E-01    4.9091E+00
  384    4.9558E+01   -6.3576E+00    3.7037E+01   -3.9340E-01    3.4489E-01    5.1431E+00
  385    4.9369E+01   -7.6866E+00    2.9630E+01    1.5312E-01   -5.9394E-01    4.6294E+00
  386    4.9558E+01   -6.3576E+00    3.1481E+01   -2.0916E-01    3.8381E-01    4.7649E+00
  387    4.9369E+01   -7.6866E+00    2.4074E+01   -1.7596E-02   -6.0451E-01    4.5662E+00
  388    4.9558E+01   -6.3576E+00    2.5926E+01   -3.6911E-02    4.0121E-01    4.6378E+00
  389    4.9369E+01   -7.6866E+00    1.8519E+01   -1.9013E-01   -5.9083E-01    4.6890E+00
  390    4.9558E+01   -6.3576E+00    2.0370E+01    1.3266E-01    3.9619E-01    4.6974E+00
  391    4.9369E+01   -7.6866E+00    1.2963E+01   -3.7359E-01   -5.5142E-01    5.0609E+00
  392    4.9558E+01   -6.3576E+00    1.4815E+01    3.0917E-01    3.6647E-01    4.9732E+00
  393    4.9369E+01   -7.6866E+00    7.4074E+00   -5.6107E-01   -4.8403E-01    5.9488E+00
  394    4.9558E+01   -6.3576E+00    9.2593E+00    4.9180E-01    3.0658E-01    5.6339E+00
  395    4.9369E+01   -7.6866E+00    1.8519E+00   -2.3557E-01   -3.8799E-01    8.9827E+00
  396    4.9558E+01   -6.3576E+00    3.7037E+00    5.1292E-01    1.9120E-01    7.4461E+00
  397    4.9828E+01   -3.6889E+00    4.6296E+01    5.3329E-01   -2.8006E-01    7.5573E+00
  398    4.9909E+01   -2.3490E+00    4.8148E+01   -2.4189E-01    1.8179E-02    9.2687E+00
  399    4.9828E+01   -3.6889E+00    4.0741E+01    5.0904E-01   -2.8281E-01    5.7078E+00
  400    4.9909E+01   -2.3490E+00    4.2593E+01   -5.7600E-01    6.6167E-02    6.1440E+00
  401    4.9828E+01   -3.6889E+00    3.5185E+01    3.2425E-01   -3.0182E-01    5.0319E+00
  402    4.9909E+01   -2.3490E+00    3.7037E+01   -3.8663E-01    9.0797E-02    5.2312E+00
  403    4.9828E+01   -3.6889E+00    2.9630E+01    1.4615E-01   -3.1684E-01    4.7480E+00
  404    4.9909E+01   -2.3490E+00    3.1481E+01   -2.0257E-01    1.0774E-01    4.8477E+00
  405    4.9828E+01   -3.6889E+00    2.4074E+01   -2.4621E-02   -3.2296E-01    4.6844E+00
  406    4.9909E+01   -2.3490E+00    2.5926E+01   -2.9985E-02    1.1644E-01    4.7193E+00
  407    4.9828E+01   -3.6889E+00    1.8519E+01   -1.9741E-01   -3.1795E-01    4.8107E+00
  408    4.9909E+01   -2.3490E+00    2.0370E+01    1.4020E-01    1.1572E-01    4.7810E+00
  409    4.9828E+01   -3.6889E+00    1.2963E+01   -3.8121E-01   -3.0064E-01    5.1911E+00
  410    4.9909E+01   -2.3490E+00    1.4815E+01    3.1745E-01    1.0342E-01    5.0628E+00
  411    4.9828E+01   -3.6889E+00    7.4074E+00   -5.6940E-01   -2.6963E-01    6.0981E+00
  412    4.9909E+01   -2.3490E+00    9.2593E+00    5.0110E-01    7.4455E-02    5.7365E+00
  413    4.9828E+01   -3.6889E+00    1.8519E+00   -2.3300E-01   -2.2779E-01    9.1994E+00
  414    4.9909E+01   -2.3490E+00    3.7037E+00    5.2196E-01    4.4893E-03    7.5834E+00
  415    4.9963E+01    3.3279E-01    4.6296E+01    5.2182E-01   -9.5690E-02    7.6191E+00
  416    4.9936E+01    1.6748E+00    4.8148E+01   -2.3239E-01   -1.5065E-01    9.2887E+00
  417    4.9963E+01    3.3279E-01    4.0741E+01    4.9989E-01   -5.3127E-02    5.7624E+00
  418    4.9936E+01    1.6748E+00    4.2593E+01   -5.6818E-01   -1.5325E-01    6.1598E+00
  419    4.9963E+01    3.3279E-01    3.5185E+01    3.1590E-01   -4.1081E-02    5.0851E+00
  420    4.9936E+01    1.6748E+00    3.7037E+01   -3.7911E-01   -1.6418E-01    5.2464E+00
  421    4.9963E+01    3.3279E-01    2.9630E+01    1.3853E-01   -3.8573E-02    4.8012E+00
  422    4.9936E+01    1.6748E+00    3.1481E+01   -1.9526E-01   -1.6914E-01    4.8633E+00
  423    4.9963E+01    3.3279E-01    2.4074E+01   -3.1644E-02   -4.0367E-02    4.7384E+00
  424    4.9936E+01    1.6748E+00    2.5926E+01   -2.2833E-02   -1.6907E-01    4.7357E+00
  425    4.9963E+01    3.3279E-01    1.8519E+01   -2.0411E-01   -4.4148E-02    4.8661E+00
  426    4.9936E+01    1.6748E+00    2.0370E+01    1.4741E-01   -1.6531E-01    4.7984E+00
  427    4.9963E+01    3.3279E-01    1.2963E+01   -3.8818E-01   -4.8926E-02    5.2494E+00
  428    4.9936E+01    1.6748E+00    1.4815E+01    3.2516E-01   -1.5998E-01    5.0821E+00
  429    4.9963E+01    3.3279E-01    7.4074E+00   -5.7796E-01   -5.3823E-02    6.1637E+00
  430    4.9936E+01    1.6748E+00    9.2593E+00    5.1031E-01   -1.5796E-01    5.7596E+00
  431    4.9963E+01    3.3279E-01    1.8519E+00   -2.4198E-01   -6.4155E-02    9.2961E+00
  432    4.9936E+01    1.6748E+00    3.7037E+00    5.3477E-01   -1.8312E-01    7.6185E+00
  433    4.9774E+01    4.3523E+00    4.6296E+01    5.1256E-01    9.7205E-02    7.5775E+00
  434    4.9639E+01    5.6878E+00    4.8148E+01   -2.2708E-01   -3.2601E-01    9.1814E+00
  435    4.9774E+01    4.3523E+00    4.0741E+01    4.9057E-01    1.8335E-01    5.7365E+00
  436    4.9639E+01    5.6878E+00    4.2593E+01   -5.6025E-01   -3.7830E-01    6.0890E+00
  437    4.9774E+01    4.3523E+00    3.5185E+01    3.0696E-01    2.2598E-01    5.0666E+00
  438    4.9639E+01    5.6878E+00    3.7037E+01   -3.7101E-01   -4.2466E-01    5.1868E+00
  439    4.9774E+01    4.3523E+00    2.9630E+01    1.3047E-01    2.4577E-01    4.7870E+00
  440    4.9639E+01    5.6878E+00    3.1481E+01   -1.8739E-01   -4.5143E-01    4.8096E+00
  441    4.9774E+01    4.3523E+00    2.4074E+01   -3.8608E-02    2.4815E-01    4.7259E+00
  442    4.9639E+01    5.6878E+00    2.5926E+01   -1.5548E-02   -4.5988E-01    4.6846E+00
  443    4.9774E+01    4.3523E+00    1.8519E+01   -2.1032E-01    2.3549E-01    4.8531E+00
  444    4.9639E+01    5.6878E+00    2.0370E+01    1.5423E-01   -4.5150E-01    4.7475E+00
  445    4.9774E+01    4.3523E+00    1.2963E+01   -3.9461E-01    2.0864E-01    5.2339E+00
  446    4.9639E+01    5.6878E+00    1.4815E+01    3.3230E-01   -4.2838E-01    5.0289E+00
  447    4.9774E+01    4.3523E+00    7.4074E+00   -5.8654E-01    1.6815E-01    6.1438E+00
  448    4.9639E+01    5.6878E+00    9.2593E+00    5.1929E-01   -3.9516E-01    5.7013E+00
  449    4.9774E+01    4.3523E+00    1.8519E+00   -2.5867E-01    1.0716E-01    9.2681E+00
  450    4.9639E+01    5.6878E+00    3.7037E+00    5.5017E-01   -3.7542E-01    7.5487E+00
  451    4.9262E+01    8.3435E+00    4.6296E+01    5.0547E-01    3.0105E-01    7.4300E+00
  452    4.9020E+01    9.6638E+00    4.8148E+01   -2.3144E-01   -5.0871E-01    8.9466E+00
  453    4.9262E+01    8.3435E+00    4.0741E+01    4.8092E-01    4.3089E-01    5.6286E+00
