 *************************************************************************
 ************		    DDFS3D_qua_part1		       **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Flawed Brazilian disk(section 3.3 of the companion paper)to verify the quadrilateral element                               
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      2094
 Number of nodes   :      2102
 Times of iteration:        94
 Computing time    :     40.89 s
 Coordinates of center of gravity and DD/FS of each element:
 No.	     Gx            Gy            Gz           Dx/Px         Dy/Py         Dz/Pz
  218    4.7696E+01   -1.4866E+01    1.1364E+01   -4.0318E-01   -9.0303E-01    4.8196E+00
  219    4.7696E+01   -1.4866E+01    6.8182E+00   -5.2846E-01   -7.7961E-01    5.6141E+00
  220    4.7696E+01   -1.4866E+01    2.2727E+00   -2.4864E-01   -6.0475E-01    7.7641E+00
  221    4.8738E+01   -1.0980E+01    4.7727E+01    2.4265E-01   -4.2766E-01    8.1550E+00
  222    4.8738E+01   -1.0980E+01    4.3182E+01    5.3697E-01   -5.6047E-01    5.9039E+00
  223    4.8738E+01   -1.0980E+01    3.8636E+01    4.1338E-01   -6.5167E-01    5.0734E+00
  224    4.8738E+01   -1.0980E+01    3.4091E+01    2.7178E-01   -7.1436E-01    4.6713E+00
  225    4.8738E+01   -1.0980E+01    2.9545E+01    1.3570E-01   -7.5114E-01    4.4774E+00
  226    4.8738E+01   -1.0980E+01    2.5000E+01    4.5101E-03   -7.6306E-01    4.4190E+00
  227    4.8738E+01   -1.0980E+01    2.0455E+01   -1.2667E-01   -7.5054E-01    4.4774E+00
  228    4.8738E+01   -1.0980E+01    1.5909E+01   -2.6267E-01   -7.1341E-01    4.6716E+00
  229    4.8738E+01   -1.0980E+01    1.1364E+01   -4.0398E-01   -6.5091E-01    5.0744E+00
  230    4.8738E+01   -1.0980E+01    6.8182E+00   -5.2620E-01   -5.6087E-01    5.9065E+00
  231    4.8738E+01   -1.0980E+01    2.2727E+00   -2.2121E-01   -4.3188E-01    8.1561E+00
  232    4.9463E+01   -7.0221E+00    4.7727E+01    2.3030E-01   -2.6237E-01    8.4429E+00
  233    4.9463E+01   -7.0221E+00    4.3182E+01    5.3807E-01   -3.5058E-01    6.1174E+00
  234    4.9463E+01   -7.0221E+00    3.8636E+01    4.1549E-01   -4.0917E-01    5.2601E+00
  235    4.9463E+01   -7.0221E+00    3.4091E+01    2.7411E-01   -4.4940E-01    4.8443E+00
  236    4.9463E+01   -7.0221E+00    2.9545E+01    1.3774E-01   -4.7308E-01    4.6433E+00
  237    4.9463E+01   -7.0221E+00    2.5000E+01    5.8681E-03   -4.8075E-01    4.5825E+00
  238    4.9463E+01   -7.0221E+00    2.0455E+01   -1.2597E-01   -4.7264E-01    4.6429E+00
  239    4.9463E+01   -7.0221E+00    1.5909E+01   -2.6218E-01   -4.4874E-01    4.8437E+00
  240    4.9463E+01   -7.0221E+00    1.1364E+01   -4.0297E-01   -4.0881E-01    5.2596E+00
  241    4.9463E+01   -7.0221E+00    6.8182E+00   -5.2318E-01   -3.5148E-01    6.1176E+00
  242    4.9463E+01   -7.0221E+00    2.2727E+00   -2.0039E-01   -2.6786E-01    8.4367E+00
  243    4.9868E+01   -3.0190E+00    4.7727E+01    2.2302E-01   -9.9096E-02    8.6173E+00
  244    4.9868E+01   -3.0190E+00    4.3182E+01    5.3915E-01   -1.4388E-01    6.2474E+00
  245    4.9868E+01   -3.0190E+00    3.8636E+01    4.1677E-01   -1.7063E-01    5.3745E+00
  246    4.9868E+01   -3.0190E+00    3.4091E+01    2.7544E-01   -1.8861E-01    4.9511E+00
  247    4.9868E+01   -3.0190E+00    2.9545E+01    1.3909E-01   -1.9915E-01    4.7461E+00
  248    4.9868E+01   -3.0190E+00    2.5000E+01    7.1787E-03   -2.0251E-01    4.6840E+00
  249    4.9868E+01   -3.0190E+00    2.0455E+01   -1.2468E-01   -1.9883E-01    4.7453E+00
  250    4.9868E+01   -3.0190E+00    1.5909E+01   -2.6078E-01   -1.8821E-01    4.9495E+00
  251    4.9868E+01   -3.0190E+00    1.1364E+01   -4.0127E-01   -1.7069E-01    5.3724E+00
  252    4.9868E+01   -3.0190E+00    6.8182E+00   -5.2070E-01   -1.4565E-01    6.2447E+00
  253    4.9868E+01   -3.0190E+00    2.2727E+00   -1.8983E-01   -1.0733E-01    8.6048E+00
  254    4.9949E+01    1.0038E+00    4.7727E+01    2.2008E-01    6.6645E-02    8.6747E+00
  255    4.9949E+01    1.0038E+00    4.3182E+01    5.4043E-01    6.4494E-02    6.2915E+00
  256    4.9949E+01    1.0038E+00    3.8636E+01    4.1771E-01    6.9152E-02    5.4139E+00
  257    4.9949E+01    1.0038E+00    3.4091E+01    2.7623E-01    7.3278E-02    4.9886E+00
  258    4.9949E+01    1.0038E+00    2.9545E+01    1.4004E-01    7.5891E-02    4.7828E+00
  259    4.9949E+01    1.0038E+00    2.5000E+01    8.4247E-03    7.6855E-02    4.7203E+00
  260    4.9949E+01    1.0038E+00    2.0455E+01   -1.2311E-01    7.6098E-02    4.7816E+00
  261    4.9949E+01    1.0038E+00    1.5909E+01   -2.5899E-01    7.3450E-02    4.9862E+00
  262    4.9949E+01    1.0038E+00    1.1364E+01   -3.9951E-01    6.8680E-02    5.4102E+00
  263    4.9949E+01    1.0038E+00    6.8182E+00   -5.1952E-01    6.1816E-02    6.2856E+00
  264    4.9949E+01    1.0038E+00    2.2727E+00   -1.9084E-01    5.5808E-02    8.6587E+00
  265    4.9707E+01    5.0200E+00    4.7727E+01    2.2338E-01    2.3760E-01    8.6126E+00
  266    4.9707E+01    5.0200E+00    4.3182E+01    5.4200E-01    2.7870E-01    6.2473E+00
  267    4.9707E+01    5.0200E+00    3.8636E+01    4.1838E-01    3.1478E-01    5.3763E+00
  268    4.9707E+01    5.0200E+00    3.4091E+01    2.7658E-01    3.4098E-01    4.9549E+00
  269    4.9707E+01    5.0200E+00    2.9545E+01    1.4063E-01    3.5672E-01    4.7512E+00
  270    4.9707E+01    5.0200E+00    2.5000E+01    9.5834E-03    3.6202E-01    4.6893E+00
  271    4.9707E+01    5.0200E+00    2.0455E+01   -1.2138E-01    3.5684E-01    4.7496E+00
  272    4.9707E+01    5.0200E+00    1.5909E+01   -2.5699E-01    3.4097E-01    4.9515E+00
  273    4.9707E+01    5.0200E+00    1.1364E+01   -3.9787E-01    3.1400E-01    5.3709E+00
  274    4.9707E+01    5.0200E+00    6.8182E+00   -5.1954E-01    2.7560E-01    6.2384E+00
  275    4.9707E+01    5.0200E+00    2.2727E+00   -2.0050E-01    2.2720E-01    8.5955E+00
  276    4.9141E+01    9.0037E+00    4.7727E+01    2.3442E-01    4.1785E-01    8.4295E+00
  277    4.9141E+01    9.0037E+00    4.3182E+01    5.4374E-01    5.0262E-01    6.1128E+00
  278    4.9141E+01    9.0037E+00    3.8636E+01    4.1850E-01    5.7039E-01    5.2601E+00
  279    4.9141E+01    9.0037E+00    3.4091E+01    2.7626E-01    6.1872E-01    4.8485E+00
  280    4.9141E+01    9.0037E+00    2.9545E+01    1.4073E-01    6.4757E-01    4.6501E+00
  281    4.9141E+01    9.0037E+00    2.5000E+01    1.0632E-02    6.5718E-01    4.5898E+00
  282    4.9141E+01    9.0037E+00    2.0455E+01   -1.1939E-01    6.4763E-01    4.6481E+00
  283    4.9141E+01    9.0037E+00    1.5909E+01   -2.5459E-01    6.1860E-01    4.8444E+00
  284    4.9141E+01    9.0037E+00    1.1364E+01   -3.9607E-01    5.6948E-01    5.2534E+00
  285    4.9141E+01    9.0037E+00    6.8182E+00   -5.1999E-01    4.9964E-01    6.1020E+00
  286    4.9141E+01    9.0037E+00    2.2727E+00   -2.1325E-01    4.0973E-01    8.4111E+00
  287    4.8258E+01    1.2929E+01    4.7727E+01    2.5367E-01    6.1112E-01    8.1234E+00
  288    4.8258E+01    1.2929E+01    4.3182E+01    5.4503E-01    7.4001E-01    5.8871E+00
  289    4.8258E+01    1.2929E+01    3.8636E+01    4.1738E-01    8.3999E-01    5.0647E+00
  290    4.8258E+01    1.2929E+01    3.4091E+01    2.7466E-01    9.1056E-01    4.6694E+00
  291    4.8258E+01    1.2929E+01    2.9545E+01    1.3999E-01    9.5242E-01    4.4796E+00
  292    4.8258E+01    1.2929E+01    2.5000E+01    1.1554E-02    9.6630E-01    4.4220E+00
  293    4.8258E+01    1.2929E+01    2.0455E+01   -1.1681E-01    9.5247E-01    4.4773E+00
  294    4.8258E+01    1.2929E+01    1.5909E+01   -2.5122E-01    9.1044E-01    4.6646E+00
  295    4.8258E+01    1.2929E+01    1.1364E+01   -3.9332E-01    8.3917E-01    5.0570E+00
  296    4.8258E+01    1.2929E+01    6.8182E+00   -5.1991E-01    7.3753E-01    5.8751E+00
  297    4.8258E+01    1.2929E+01    2.2727E+00   -2.2862E-01    6.0536E-01    8.1030E+00
  298    4.7061E+01    1.6770E+01    4.7727E+01    2.7920E-01    8.2094E-01    7.6929E+00
  299    4.7061E+01    1.6770E+01    4.3182E+01    5.4486E-01    9.9467E-01    5.5698E+00
  300    4.7061E+01    1.6770E+01    3.8636E+01    4.1386E-01    1.1277E+00    4.7906E+00
  301    4.7061E+01    1.6770E+01    3.4091E+01    2.7077E-01    1.2206E+00    4.4185E+00
  302    4.7061E+01    1.6770E+01    2.9545E+01    1.3781E-01    1.2752E+00    4.2411E+00
  303    4.7061E+01    1.6770E+01    2.5000E+01    1.2342E-02    1.2932E+00    4.1874E+00
  304    4.7061E+01    1.6770E+01    2.0455E+01   -1.1307E-01    1.2753E+00    4.2386E+00
  305    4.7061E+01    1.6770E+01    1.5909E+01   -2.4580E-01    1.2206E+00    4.4132E+00
  306    4.7061E+01    1.6770E+01    1.1364E+01   -3.8836E-01    1.1272E+00    4.7822E+00
  307    4.7061E+01    1.6770E+01    6.8182E+00   -5.1827E-01    9.9295E-01    5.5571E+00
  308    4.7061E+01    1.6770E+01    2.2727E+00   -2.5010E-01    8.1629E-01    7.6712E+00
  309    4.5558E+01    2.0503E+01    4.7727E+01    3.0988E-01    1.0505E+00    7.1389E+00
  310    4.5558E+01    2.0503E+01    4.3182E+01    5.4192E-01    1.2713E+00    5.1618E+00
  311    4.5558E+01    2.0503E+01    3.8636E+01    4.0617E-01    1.4384E+00    4.4394E+00
  312    4.5558E+01    2.0503E+01    3.4091E+01    2.6301E-01    1.5534E+00    4.0984E+00
  313    4.5558E+01    2.0503E+01    2.9545E+01    1.3329E-01    1.6202E+00    3.9378E+00
  314    4.5558E+01    2.0503E+01    2.5000E+01    1.2992E-02    1.6421E+00    3.8895E+00
  315    4.5558E+01    2.0503E+01    2.0455E+01   -1.0724E-01    1.6204E+00    3.9351E+00
  316    4.5558E+01    2.0503E+01    1.5909E+01   -2.3674E-01    1.5536E+00    4.0928E+00
  317    4.5558E+01    2.0503E+01    1.1364E+01   -3.7933E-01    1.4383E+00    4.4306E+00
  318    4.5558E+01    2.0503E+01    6.8182E+00   -5.1364E-01    1.2704E+00    5.1485E+00
  319    4.5558E+01    2.0503E+01    2.2727E+00   -2.7736E-01    1.0473E+00    7.1147E+00
  320    4.3761E+01    2.4103E+01    4.7727E+01    3.4678E-01    1.3059E+00    6.4620E+00
  321    4.3761E+01    2.4103E+01    4.3182E+01    5.3396E-01    1.5761E+00    4.6642E+00
  322    4.3761E+01    2.4103E+01    3.8636E+01    3.9161E-01    1.7781E+00    4.0139E+00
  323    4.3761E+01    2.4103E+01    3.4091E+01    2.4911E-01    1.9145E+00    3.7131E+00
  324    4.3761E+01    2.4103E+01    2.9545E+01    1.2514E-01    1.9924E+00    3.5747E+00
  325    4.3761E+01    2.4103E+01    2.5000E+01    1.3500E-02    2.0177E+00    3.5334E+00
  326    4.3761E+01    2.4103E+01    2.0455E+01   -9.8068E-02    1.9927E+00    3.5719E+00
  327    4.3761E+01    2.4103E+01    1.5909E+01   -2.2177E-01    1.9149E+00    3.7074E+00
  328    4.3761E+01    2.4103E+01    1.1364E+01   -3.6358E-01    1.7784E+00    4.0048E+00
  329    4.3761E+01    2.4103E+01    6.8182E+00   -5.0405E-01    1.5760E+00    4.6503E+00
  330    4.3761E+01    2.4103E+01    2.2727E+00   -3.1097E-01    1.3037E+00    6.4350E+00
  331    4.1679E+01    2.7546E+01    4.7727E+01    3.8781E-01    1.5958E+00    5.6602E+00
  332    4.1679E+01    2.7546E+01    4.3182E+01    5.1723E-01    1.9179E+00    4.0781E+00
  333    4.1679E+01    2.7546E+01    3.8636E+01    3.6629E-01    2.1551E+00    3.5179E+00
  334    4.1679E+01    2.7546E+01    3.4091E+01    2.2594E-01    2.3111E+00    3.2685E+00
  335    4.1679E+01    2.7546E+01    2.9545E+01    1.1164E-01    2.3983E+00    3.1584E+00
  336    4.1679E+01    2.7546E+01    2.5000E+01    1.3857E-02    2.4262E+00    3.1263E+00
  337    4.1679E+01    2.7546E+01    2.0455E+01   -8.3824E-02    2.3986E+00    3.1556E+00
  338    4.1679E+01    2.7546E+01    1.5909E+01   -1.9778E-01    2.3117E+00    3.2627E+00
  339    4.1679E+01    2.7546E+01    1.1364E+01   -3.3731E-01    2.1558E+00    3.5087E+00
  340    4.1679E+01    2.7546E+01    6.8182E+00   -4.8613E-01    1.9184E+00    4.0639E+00
  341    4.1679E+01    2.7546E+01    2.2727E+00   -3.5004E-01    1.5940E+00    5.6317E+00
  342    3.9327E+01    3.0811E+01    4.7727E+01    4.2875E-01    1.9321E+00    4.7297E+00
  343    3.9327E+01    3.0811E+01    4.3182E+01    4.8646E-01    2.3082E+00    3.4050E+00
  344    3.9327E+01    3.0811E+01    3.8636E+01    3.2491E-01    2.5801E+00    2.9561E+00
  345    3.9327E+01    3.0811E+01    3.4091E+01    1.8933E-01    2.7528E+00    2.7716E+00
  346    3.9327E+01    3.0811E+01    2.9545E+01    9.0523E-02    2.8461E+00    2.6977E+00
  347    3.9327E+01    3.0811E+01    2.5000E+01    1.4044E-02    2.8755E+00    2.6774E+00
  348    3.9327E+01    3.0811E+01    2.0455E+01   -6.2296E-02    2.8465E+00    2.6950E+00
  349    3.9327E+01    3.0811E+01    1.5909E+01   -1.6065E-01    2.7536E+00    2.7659E+00
  350    3.9327E+01    3.0811E+01    1.1364E+01   -2.9522E-01    2.5813E+00    2.9470E+00
  351    3.9327E+01    3.0811E+01    6.8182E+00   -4.5447E-01    2.3095E+00    3.3907E+00
  352    3.9327E+01    3.0811E+01    2.2727E+00   -3.8904E-01    1.9301E+00    4.7003E+00
  353    3.6721E+01    3.3875E+01    4.7727E+01    4.6304E-01    2.3284E+00    3.6630E+00
  354    3.6721E+01    3.3875E+01    4.3182E+01    4.3431E-01    2.7626E+00    2.6454E+00
  355    3.6721E+01    3.3875E+01    3.8636E+01    2.6036E-01    3.0676E+00    2.3344E+00
  356    3.6721E+01    3.3875E+01    3.4091E+01    1.3397E-01    3.2519E+00    2.2315E+00
  357    3.6721E+01    3.3875E+01    2.9545E+01    5.9017E-02    3.3468E+00    2.2033E+00
  358    3.6721E+01    3.3875E+01    2.5000E+01    1.4040E-02    3.3758E+00    2.1979E+00
  359    3.6721E+01    3.3875E+01    2.0455E+01   -3.0748E-02    3.3472E+00    2.2007E+00
  360    3.6721E+01    3.3875E+01    1.5909E+01   -1.0509E-01    3.2527E+00    2.2262E+00
  361    3.6721E+01    3.3875E+01    1.1364E+01   -2.3024E-01    3.0690E+00    2.3257E+00
  362    3.6721E+01    3.3875E+01    6.8182E+00   -4.0160E-01    2.7646E+00    2.6317E+00
  363    3.6721E+01    3.3875E+01    2.2727E+00   -4.2154E-01    2.3253E+00    3.6339E+00
  364   -2.9098E+00   -4.9879E+01    2.2727E+00   -3.8692E+00   -5.7040E+01   -4.1932E+01
  365   -2.9098E+00   -4.9879E+01    6.8182E+00   -6.3026E+00   -5.7163E+01   -2.2066E+01
  366   -2.9098E+00   -4.9879E+01    1.1364E+01   -3.5583E+00   -5.6530E+01   -1.6656E+01
  367   -2.9098E+00   -4.9879E+01    1.5909E+01   -1.9491E+00   -5.6450E+01   -1.4626E+01
  368   -2.9098E+00   -4.9879E+01    2.0455E+01   -8.7230E-01   -5.6448E+01   -1.3770E+01
  369   -2.9098E+00   -4.9879E+01    2.5000E+01   -2.6713E-03   -5.6450E+01   -1.3528E+01
  370   -2.9098E+00   -4.9879E+01    2.9545E+01    8.6476E-01   -5.6444E+01   -1.3770E+01
  371   -2.9098E+00   -4.9879E+01    3.4091E+01    1.9332E+00   -5.6443E+01   -1.4624E+01
  372   -2.9098E+00   -4.9879E+01    3.8636E+01    3.5201E+00   -5.6519E+01   -1.6645E+01
  373   -2.9098E+00   -4.9879E+01    4.3182E+01    6.2072E+00   -5.7140E+01   -2.2001E+01
  374   -2.9098E+00   -4.9879E+01    4.7727E+01    4.0783E+00   -5.7082E+01   -4.1591E+01
  375   -6.7152E+00   -4.9510E+01    2.2727E+00   -2.1325E+00   -2.4792E+01   -2.2633E+01
  376   -6.7152E+00   -4.9510E+01    6.8182E+00   -4.3555E+00   -2.5819E+01   -1.0401E+01
  377   -6.7152E+00   -4.9510E+01    1.1364E+01   -3.0025E+00   -2.5335E+01   -6.0428E+00
  378   -6.7152E+00   -4.9510E+01    1.5909E+01   -1.7580E+00   -2.5100E+01   -4.2451E+00
  379   -6.7152E+00   -4.9510E+01    2.0455E+01   -8.0659E-01   -2.5010E+01   -3.4721E+00
  380   -6.7152E+00   -4.9510E+01    2.5000E+01   -2.1316E-03   -2.4985E+01   -3.2531E+00
  381   -6.7152E+00   -4.9510E+01    2.9545E+01    8.0007E-01   -2.5007E+01   -3.4756E+00
  382   -6.7152E+00   -4.9510E+01    3.4091E+01    1.7435E+00   -2.5092E+01   -4.2505E+00
  383   -6.7152E+00   -4.9510E+01    3.8636E+01    2.9710E+00   -2.5318E+01   -6.0430E+00
  384   -6.7152E+00   -4.9510E+01    4.3182E+01    4.3040E+00   -2.5783E+01   -1.0370E+01
  385   -6.7152E+00   -4.9510E+01    4.7727E+01    2.1521E+00   -2.4783E+01   -2.2560E+01
  386   -1.0481E+01   -4.8852E+01    2.2727E+00   -9.8296E-01   -1.5325E+01   -1.4998E+01
  387   -1.0481E+01   -4.8852E+01    6.8182E+00   -2.8967E+00   -1.6453E+01   -7.4858E+00
  388   -1.0481E+01   -4.8852E+01    1.1364E+01   -2.3575E+00   -1.6263E+01   -4.1938E+00
  389   -1.0481E+01   -4.8852E+01    1.5909E+01   -1.5024E+00   -1.6044E+01   -2.6602E+00
  390   -1.0481E+01   -4.8852E+01    2.0455E+01   -7.1607E-01   -1.5930E+01   -1.9686E+00
  391   -1.0481E+01   -4.8852E+01    2.5000E+01   -2.1247E-03   -1.5895E+01   -1.7699E+00
  392   -1.0481E+01   -4.8852E+01    2.9545E+01    7.1000E-01   -1.5926E+01   -1.9726E+00
  393   -1.0481E+01   -4.8852E+01    3.4091E+01    1.4906E+00   -1.6035E+01   -2.6666E+00
  394   -1.0481E+01   -4.8852E+01    3.8636E+01    2.3370E+00   -1.6245E+01   -4.1980E+00
  395   -1.0481E+01   -4.8852E+01    4.3182E+01    2.8732E+00   -1.6425E+01   -7.4784E+00
  396   -1.0481E+01   -4.8852E+01    4.7727E+01    9.9131E-01   -1.5325E+01   -1.4990E+01
  397   -1.4186E+01   -4.7907E+01    2.2727E+00   -4.0067E-01   -1.0793E+01   -1.0207E+01
  398   -1.4186E+01   -4.7907E+01    6.8182E+00   -1.8376E+00   -1.1835E+01   -5.4694E+00
  399   -1.4186E+01   -4.7907E+01    1.1364E+01   -1.7281E+00   -1.1893E+01   -3.1135E+00
  400   -1.4186E+01   -4.7907E+01    1.5909E+01   -1.2024E+00   -1.1758E+01   -1.8782E+00
  401   -1.4186E+01   -4.7907E+01    2.0455E+01   -5.9961E-01   -1.1657E+01   -1.2838E+00
  402   -1.4186E+01   -4.7907E+01    2.5000E+01   -2.1998E-03   -1.1623E+01   -1.1084E+00
  403   -1.4186E+01   -4.7907E+01    2.9545E+01    5.9399E-01   -1.1653E+01   -1.2876E+00
  404   -1.4186E+01   -4.7907E+01    3.4091E+01    1.1935E+00   -1.1749E+01   -1.8846E+00
  405   -1.4186E+01   -4.7907E+01    3.8636E+01    1.7156E+00   -1.1877E+01   -3.1201E+00
  406   -1.4186E+01   -4.7907E+01    4.3182E+01    1.8258E+00   -1.1815E+01   -5.4737E+00
  407   -1.4186E+01   -4.7907E+01    4.7727E+01    3.9973E-01   -1.0791E+01   -1.0215E+01
  408   -1.7808E+01   -4.6682E+01    2.2727E+00   -3.3084E-02   -8.0907E+00   -6.8005E+00
  409   -1.7808E+01   -4.6682E+01    6.8182E+00   -1.0950E+00   -9.0277E+00   -3.8147E+00
  410   -1.7808E+01   -4.6682E+01    1.1364E+01   -1.1860E+00   -9.2487E+00   -2.1948E+00
  411   -1.7808E+01   -4.6682E+01    1.5909E+01   -8.9999E-01   -9.2142E+00   -1.2543E+00
  412   -1.7808E+01   -4.6682E+01    2.0455E+01   -4.7074E-01   -9.1502E+00   -7.6997E-01
  413   -1.7808E+01   -4.6682E+01    2.5000E+01   -2.3052E-03   -9.1236E+00   -6.2250E-01
  414   -1.7808E+01   -4.6682E+01    2.9545E+01    4.6542E-01   -9.1464E+00   -7.7337E-01
  415   -1.7808E+01   -4.6682E+01    3.4091E+01    8.9297E-01   -9.2060E+00   -1.2603E+00
  416   -1.7808E+01   -4.6682E+01    3.8636E+01    1.1778E+00   -9.2362E+00   -2.2022E+00
  417   -1.7808E+01   -4.6682E+01    4.3182E+01    1.0879E+00   -9.0139E+00   -3.8230E+00
  418   -1.7808E+01   -4.6682E+01    4.7727E+01    3.5718E-02   -8.0939E+00   -6.8164E+00
  419   -2.1325E+01   -4.5184E+01    2.2727E+00    1.9832E-01   -6.3008E+00   -4.2015E+00
  420   -2.1325E+01   -4.5184E+01    6.8182E+00   -5.7701E-01   -7.1325E+00   -2.4014E+00
  421   -2.1325E+01   -4.5184E+01    1.1364E+01   -7.5153E-01   -7.4445E+00   -1.3391E+00
  422   -2.1325E+01   -4.5184E+01    1.5909E+01   -6.2577E-01   -7.4973E+00   -6.6256E-01
  423   -2.1325E+01   -4.5184E+01    2.0455E+01   -3.4418E-01   -7.4779E+00   -2.9058E-01
  424   -2.1325E+01   -4.5184E+01    2.5000E+01   -2.4696E-03   -7.4639E+00   -1.7363E-01
  425   -2.1325E+01   -4.5184E+01    2.9545E+01    3.3885E-01   -7.4744E+00   -2.9358E-01
  426   -2.1325E+01   -4.5184E+01    3.4091E+01    6.1956E-01   -7.4903E+00   -6.6805E-01
  427   -2.1325E+01   -4.5184E+01    3.8636E+01    7.4474E-01   -7.4346E+00   -1.3463E+00
  428   -2.1325E+01   -4.5184E+01    4.3182E+01    5.7048E-01   -7.1226E+00   -2.4092E+00
  429   -2.1325E+01   -4.5184E+01    4.7727E+01   -1.9647E-01   -6.3076E+00   -4.2114E+00
  430   -2.4718E+01   -4.3421E+01    2.2727E+00    3.3889E-01   -5.0369E+00   -2.1089E+00
  431   -2.4718E+01   -4.3421E+01    6.8182E+00   -2.1512E-01   -5.7704E+00   -1.1664E+00
  432   -2.4718E+01   -4.3421E+01    1.1364E+01   -4.1734E-01   -6.1235E+00   -5.2698E-01
  433   -2.4718E+01   -4.3421E+01    1.5909E+01   -3.9475E-01   -6.2404E+00   -7.4071E-02
  434   -2.4718E+01   -4.3421E+01    2.0455E+01   -2.3071E-01   -6.2624E+00    1.9255E-01
  435   -2.4718E+01   -4.3421E+01    2.5000E+01   -2.7225E-03   -6.2618E+00    2.7913E-01
  436   -2.4718E+01   -4.3421E+01    2.9545E+01    2.2504E-01   -6.2594E+00    1.8993E-01
  437   -2.4718E+01   -4.3421E+01    3.4091E+01    3.8853E-01   -6.2345E+00   -7.8940E-02
  438   -2.4718E+01   -4.3421E+01    3.8636E+01    4.1046E-01   -6.1155E+00   -5.3333E-01
  439   -2.4718E+01   -4.3421E+01    4.3182E+01    2.0746E-01   -5.7623E+00   -1.1724E+00
  440   -2.4718E+01   -4.3421E+01    4.7727E+01   -3.4070E-01   -5.0410E+00   -2.1120E+00
  441   -2.7966E+01   -4.1404E+01    2.2727E+00    4.1603E-01   -4.1014E+00   -3.5917E-01
  442   -2.7966E+01   -4.1404E+01    6.8182E+00    3.7187E-02   -4.7478E+00   -6.9112E-02
  443   -2.7966E+01   -4.1404E+01    1.1364E+01   -1.6728E-01   -5.1106E+00    2.4529E-01
  444   -2.7966E+01   -4.1404E+01    1.5909E+01   -2.1008E-01   -5.2685E+00    5.1399E-01
  445   -2.7966E+01   -4.1404E+01    2.0455E+01   -1.3572E-01   -5.3229E+00    6.8737E-01
  446   -2.7966E+01   -4.1404E+01    2.5000E+01   -3.0752E-03   -5.3339E+00    7.4587E-01
  447   -2.7966E+01   -4.1404E+01    2.9545E+01    1.2941E-01   -5.3203E+00    6.8510E-01
  448   -2.7966E+01   -4.1404E+01    3.4091E+01    2.0330E-01   -5.2634E+00    5.0974E-01
  449   -2.7966E+01   -4.1404E+01    3.8636E+01    1.5964E-01   -5.1038E+00    2.3979E-01
  450   -2.7966E+01   -4.1404E+01    4.3182E+01   -4.6372E-02   -4.7405E+00   -7.3782E-02
  451   -2.7966E+01   -4.1404E+01    4.7727E+01   -4.2293E-01   -4.1007E+00   -3.5858E-01
  452   -3.1050E+01   -3.9144E+01    2.2727E+00    4.4849E-01   -3.3860E+00    1.1428E+00
  453   -3.1050E+01   -3.9144E+01    6.8182E+00    2.1180E-01   -3.9537E+00    9.1720E-01
  454   -3.1050E+01   -3.9144E+01    1.1364E+01    1.5701E-02   -4.3068E+00    9.7751E-01
  455   -3.1050E+01   -3.9144E+01    1.5909E+01   -6.8210E-02   -4.4863E+00    1.0966E+00
  456   -3.1050E+01   -3.9144E+01    2.0455E+01   -6.0269E-02   -4.5629E+00    1.1905E+00
  457   -3.1050E+01   -3.9144E+01    2.5000E+01   -3.5265E-03   -4.5825E+00    1.2244E+00
  458   -3.1050E+01   -3.9144E+01    2.9545E+01    5.3075E-02   -4.5606E+00    1.1886E+00
  459   -3.1050E+01   -3.9144E+01    3.4091E+01    6.0544E-02   -4.4820E+00    1.0929E+00
  460   -3.1050E+01   -3.9144E+01    3.8636E+01   -2.4399E-02   -4.3009E+00    9.7276E-01
  461   -3.1050E+01   -3.9144E+01    4.3182E+01   -2.2262E-01   -3.9470E+00    9.1320E-01
  462   -3.1050E+01   -3.9144E+01    4.7727E+01   -4.6004E-01   -3.3803E+00    1.1448E+00
  463   -3.3952E+01   -3.6655E+01    2.2727E+00    4.5186E-01   -2.8207E+00    2.4575E+00
  464   -3.3952E+01   -3.6655E+01    6.8182E+00    3.3115E-01   -3.3193E+00    1.8105E+00
  465   -3.3952E+01   -3.6655E+01    1.1364E+01    1.4677E-01   -3.6512E+00    1.6689E+00
  466   -3.3952E+01   -3.6655E+01    1.5909E+01    3.7222E-02   -3.8378E+00    1.6672E+00
  467   -3.3952E+01   -3.6655E+01    2.0455E+01   -2.8197E-03   -3.9270E+00    1.6951E+00
  468   -3.3952E+01   -3.6655E+01    2.5000E+01   -4.0708E-03   -3.9521E+00    1.7081E+00
  469   -3.3952E+01   -3.6655E+01    2.9545E+01   -5.4606E-03   -3.9250E+00    1.6935E+00
  470   -3.3952E+01   -3.6655E+01    3.4091E+01   -4.5999E-02   -3.8341E+00    1.6641E+00
  471   -3.3952E+01   -3.6655E+01    3.8636E+01   -1.5670E-01   -3.6460E+00    1.6648E+00
